sentence,sentiment,label
به خوشبختی و شادمانی قدردان باش.,HAPPY,0
خوشحالی و برنده,HAPPY,0
شادمانی و خنده,HAPPY,0
شادی و خنده جادویی است که درونم دارم.,HAPPY,0
شادی و خنده دل‌ها را به هم پیوند می‌زند.,HAPPY,0
شادی و سعادت همیشگی در زندگی,HAPPY,0
خنده‌هایم در امواج شادی غرق می‌شوند.,HAPPY,0
احساس خوبی در زندگی دارم که همیشه شاد و خوشحالم.,HAPPY,0
شادمانی و امیدواری بی‌پایان,HAPPY,0
شادی در قلبم رقص می‌کند.,HAPPY,0
خوشبختی در کمک به دیگران است.,HAPPY,0
لبخند و خوشبینی,HAPPY,0
خوشحالی و پیروزی بی‌حد در زندگیشادی و خوشحالی درونت را جشن بگیرد.,HAPPY,0
شادی درونی من را شکوفه می‌کند.,HAPPY,0
لبخند من یک آفتاب کوچک است که در دلم می‌درخشد.,HAPPY,0
لبخند و خوشبختی مستدام در دل,HAPPY,0
هر روز با لبخند به خواب برو.,HAPPY,0
شادمانی در زندگی امری بسیار مهم است.,HAPPY,0
با لبخند به دنیا بگوییم که شاد و خوشحال هستیم.,HAPPY,0
هر روزم را با لبخند آغاز می‌کنم و با خنده به پایان می‌برم.,HAPPY,0
آرامش و خوشبختی,HAPPY,0
شادی و عشق,HAPPY,0
شادمانی و خلاقیت ناگماهت در دل,HAPPY,0
لبخند و سرآمدی مستدام,HAPPY,0
هر روزت را با لبخند شروع کن.,HAPPY,0
لحظات شادی انگیز زندگیم را به یاد می‌آورم.,HAPPY,0
در زندگیم همیشه مملو از لحظات شادی و خوشحالی هستم.,HAPPY,0
احساس خوشحالی میکنم.,HAPPY,0
شادی و اعتمادبه‌نفس قوی,HAPPY,0
لبخند من پرنورترین صدای شادی است.,HAPPY,0
خنده‌هایم آسمان را به رنگ می‌کشاند.,HAPPY,0
با انتشار لبخند، شادی را با دیگران به اشتراک می‌گذارم.,HAPPY,0
لبخند و خوشحالی بی‌انتها,HAPPY,0
خوشحالی و پیروزی بی‌حد در زندگی,HAPPY,0
دنیای خوشبختی را اطراف خود بساز.,HAPPY,0
به دیگران لحظات خوشبختی هدیه کن.,HAPPY,0
خوشحالی و امید,HAPPY,0
از خنده و شادی همچون باد می‌پراکند.,HAPPY,0
شادی و انجامش آسان در دل,HAPPY,0
شادی و زندگی پایا,HAPPY,0
شادی و خنده قدرتمندی است که دارم.,HAPPY,0
لبخندم را به دیگران می‌بخشم و شادی را دریافت می‌کنم.,HAPPY,0
خوشحالی و قدردانی,HAPPY,0
لبخند و سرآمدی مستدام در زندگی,HAPPY,0
خوشحالی و پیروزی بی‌حد,HAPPY,0
خوشحالی و زندگی مستدام در دل,HAPPY,0
شادی در هر نفس زندگیم جاری است.,HAPPY,0
احساس شادیت را در قلبت حک کن.,HAPPY,0
شادمانی و سرخوردگی ناپذیر,HAPPY,0
شادیم را با دیگران به اشتراک می‌گذارم.,HAPPY,0
شادمانی و سرخوردگی ناپذیر درونی,HAPPY,0
خوشحالی و پیروزی,HAPPY,0
خوشبختی و شادی را در هر نفس احساس کن.,HAPPY,0
آرامش خنده به دلم می‌چسبد.,HAPPY,0
خوشبختی در لبخندم جا می‌شود.,HAPPY,0
از خنده همیشه برای دل‌ها پاکی و شادی به ارمغان می‌آورد.,HAPPY,0
لبخند من به عنوان نوری در زندگی می‌درخشد.,HAPPY,0
آرامش و رضایت,HAPPY,0
آرامش خنده در دلم به رقص می‌پردازد.,HAPPY,0
خوشحالی و رضایت ناپایان,HAPPY,0
آرامش و خوشبختی فراگیر در زندگی,HAPPY,0
شادمانی و خلاقیت,HAPPY,0
شادی درونی به من انرژی می‌دهد.,HAPPY,0
خوشحالی به انرژی من نیرو می‌دهد.,HAPPY,0
شادی و خوشبختی,HAPPY,0
خوشحالی و اعتماد به‌نفس بی‌حد در دل,HAPPY,0
لبخند و سعادت,HAPPY,0
خوشحالیت را با دیگران به اشتراک بگذار.,HAPPY,0
عقب‌نشینی سریع و ناپیوسته را تجربه می‌کنم و گاهی اوقات نمی‌توانم راه‌حلی برای آن پیدا کنم.,ANGRY,1
غضبم را در دل خود نگه می‌دارم.,ANGRY,1
عقب‌نشینی تلخ است.,ANGRY,1
عصبانیتم را نمی‌توانم فرو برمارم.,ANGRY,1
عصبانیتم مرا به شورش می‌کشاند و دست‌نیافتنی است.,ANGRY,1
حسرت بی‌تاب و رنج فراوان، آسیب‌های پنهان درونی,ANGRY,1
خشمم مانع عقلم می‌شود و کارهای احمقانه می‌کنم.,ANGRY,1
از روحیه بدت عصبانی هستم.,ANGRY,1
غضب و ناامیدی,ANGRY,1
احساس خشم عمیقی دارم و آرامشم را از دست داده‌ام.,ANGRY,1
خشمم مانع عقلم می‌شود.,ANGRY,1
خشمم به من آسیب می‌رساند و قلبم به سرعت می‌تپد.,ANGRY,1
عصبانیتم مرا فریب می‌دهد.,ANGRY,1
خشم مهیب و ناقابل کنترل است.,ANGRY,1
عذاب نفس کننده و غمگین، حسرت بی‌تاب و تاریکی,ANGRY,1
آسیب دیده و شکسته، تنهایی بی‌حد و مرز درونی,ANGRY,1
عصبانیت بی‌قاعده,ANGRY,1
غضبم را نمی‌توانم کنترل کنم و از دست می‌دهم.,ANGRY,1
غضبم را در دل خود نگه می‌دارم و همه چیز را درونم نگه می‌دارم.,ANGRY,1
غمگینی بی‌محابا و ناپایان، حسرت تلخی و تنهایی,ANGRY,1
دیوانگی درونی را نشان می‌دهد.,ANGRY,1
آزرده‌ام که همیشه به اشتباهاتم اشاره می‌کنی.,ANGRY,1
بی‌امیدی سنگین و زخمی، تنهایی بی‌پایان و دردناک,ANGRY,1
آسیب دیده و شکسته، احساس بی‌تابی و ناراحتی,ANGRY,1
خشم تلخ و سرکش درونم می‌جوشد.,ANGRY,1
عصبانیتم مرا به هم می‌زند و درونم را می‌سوزاند.,ANGRY,1
تمسخر تلخ است.,ANGRY,1
آزرده‌ام که همیشه انتظارهایم را نمی‌فهمی و از حرفهایم بازمی‌کنی.,ANGRY,1
افروختگی و عدم تحمل,ANGRY,1
عصبانیتم را نمی‌توانم پنهان کنم و برخی اوقات باعث خسارت می‌شود.,ANGRY,1
غضبم نابودم می‌کند و دستانم تکان می‌خورد.,ANGRY,1
خشم و بی‌عدالتی,ANGRY,1
غضب سوزان درونم را می‌سوزاند و احساس عدم کنترل بر رفتارم را دارم.,ANGRY,1
خشمم را نمی‌توانم کنترل کنم و با خشم و خشمگینی عمل می‌کنم.,ANGRY,1
اعتراض و خشونت,ANGRY,1
ناراحتم که همیشه به اشتباهاتم اشاره می‌کنی و از کمبودهایم یاد می‌کنی.,ANGRY,1
به خشم تبدیل می‌شوم و حرف‌هایم تند می‌شود.,ANGRY,1
عصبانیت بی‌حد,ANGRY,1
آزرده‌ام که همیشه به تماسهایم پاسخ نمی‌دهی و از نیازهایم بی‌اعتنا می‌گذری.,ANGRY,1
تمسخر سرد و بی‌رحم است.,ANGRY,1
عصبانیت ذره‌ای ندارم,ANGRY,1
بی‌امیدی عمیق و زخمی، آشفتگی ناگز,ANGRY,1
احساس ناراحتی میکنم که همیشه به من اهمیت نمی‌دهی.,ANGRY,1
دلم تنگ است و خشمگینم.,ANGRY,1
آزرده‌ام که همیشه به دستاوردهایم اهمیت نمی‌دهی و من را دلسرد می‌کنی.,ANGRY,1
خشمگینم,ANGRY,1
خشم بی‌پروایی و نارضایتی,ANGRY,1
تجاوز و خونسردی,ANGRY,1
خشمم را به شدت بیان می‌کنم و نمی‌توانم سرکوب کنم.,ANGRY,1
اشک‌های بی‌حاصل و بی‌انتها، تنهایی سرخورده و بی‌امیدی,ANGRY,1
غضب سوزان در دلم می‌سوزد.,ANGRY,1
بی‌تحملی ناراحت‌کننده و خسته کننده است و من را از تعامل با دیگران منع می‌کند.,ANGRY,1
عصبانی هستم که همیشه انتظارهایم را نمی‌فهمی.,ANGRY,1
افروختگی و بی‌اعتنایی,ANGRY,1
عذاب نفس کننده و غمگین، ناامیدی سنگین و تلخ,ANGRY,1
خشم و بی‌احترامی,ANGRY,1
خشمم در سینه‌ام جوش می‌کند.,ANGRY,1
خشونت و تجاوز,ANGRY,1
غضبم را در قلبم حفظ می‌کنم و به هیچ کس نمی‌گویم.,ANGRY,1
خشم نابروز و بی‌توجهی,ANGRY,1
خشمم را نمی‌توانم فرو برم و صدایم بلند می‌شود.,ANGRY,1
خشمم به تمام وجودم سیلاب می‌شود و هیچ کس نمی‌تواند جلویش را بگیرد.,ANGRY,1
عصبانی هستم,ANGRY,1
غضبم را درون خود پنهان می‌کنم و هیچ کس نمی‌فهمد.,ANGRY,1
آزرده‌ام که همیشه از تو نتیجه می‌گیرم که تو به من اهمیت نمی‌دهی و به دیگران توجه می‌کنی.,ANGRY,1
عصبانیت و خشونت,ANGRY,1
خستگی ناقابل و غم فراوان، حسرت عمیق و تاریکی,ANGRY,1
اعتراض و سرمستی,ANGRY,1
به تو تنفر دارم که همیشه به من بی‌احترامی می‌کنی و حقوقم را نادیده می‌گیری.,ANGRY,1
دلم پر از خشم است,ANGRY,1
از تو غضبناک شده‌ام,ANGRY,1
دلتنگی ناپایدار و بی‌منتها، آشفتگی بی‌رحم,ANGRY,1
از تو ناراحتم,ANGRY,1
خشم و نادیده‌گرفتن,ANGRY,1
عصبانیت بی‌حساب,ANGRY,1
غضب و ترس,ANGRY,1
خشم عارمانه,ANGRY,1
با تو غضب دارم که همیشه حقیقت را پنهان می‌کنی.,ANGRY,1
خشم نابروز,ANGRY,1
آسیب دیده و زخمی بی‌تاب، بی‌امیدی روزافزون,ANGRY,1
خشمم به لبم می‌رسد.,ANGRY,1
تنهایی سرخورده و احساس بی‌قراری و نیاز,ANGRY,1
غضبم را نمی‌توانم پنهان کنم و لبخندم می‌گسیلد.,ANGRY,1
عصبانیتم از کنترل خارج شده است و قلبم به سرعت وحشتناکی تپش می‌زند.,ANGRY,1
عصبانیتم مرا به اعماق خود فرو می‌کشد.,ANGRY,1
تلخی آسیب دیده و غمگین، رنج و رنجوری هر روز,ANGRY,1
خشمم به من آسیب می‌رساند و گاهی کنترلم را از دست می‌دهم.,ANGRY,1
دیگر تحمل نمی‌کنم,ANGRY,1
غضب و تکبر,ANGRY,1
اشک‌های بی‌حاصل و ناگزیر، تنهایی سرخورده و دردناک,ANGRY,1
آزرده‌ام که همیشه از تصمیم‌هایم شک داری.,ANGRY,1
آزرده‌ام که همیشه از تو نتیجه می‌گیرم که تو به من اهمیت نمی‌دهی و به دیگران تمرکز می‌کنیو احساساتم را نادیده می‌گیری.,ANGRY,1
خشمم را کنترل نمی‌کنم,ANGRY,1
ناراحتم که همیشه دستوراتم را نادیده می‌گیری.,ANGRY,1
خشمم به ته چشمانم می‌رسد.,ANGRY,1
خشمم در سینه‌ام جوش می‌کند و نگاهی تیره می‌اندازم.,ANGRY,1
به تو غضب دارم که همیشه به دستورات من عمل نمی‌کنی.,ANGRY,1
خشمگینم که همیشه به من بی‌احترامی می‌کنی و از تلاشهایم عبور می‌کنی.,ANGRY,1
احساس عصبانیت بیش از حد معمول است و نیاز به یافتن راه‌حلی دارد.,ANGRY,1
خشم تلخ و ناگهانی در دلم جاری است و تمام وجودم را در بر می‌گیرد.,ANGRY,1
غضبم را در قلبم حفظ می‌کنم و آن را بیان نمی‌کنم.,ANGRY,1
از بی‌احترامیت عصبانی هستم.,ANGRY,1
از بی‌توجهیت ناراحتم که همیشه به حاشیه بردنم مشغولی و به دستاوردهایم اهمیت نمی‌دهی.,ANGRY,1
تجاوز و بی‌رحمی,ANGRY,1
خشمم به ته چشمانم می‌رسد و از هر کسی که دستم بگیرد، می‌پرم.,ANGRY,1
آسیب دیده و ناگزیر، غمگینی بی‌انتها و بی‌محابا,ANGRY,1
به خشم می‌سوزم و حسابی دیوانه می‌شوم.,ANGRY,1
افروختگی و خشم,ANGRY,1
تنهایی بیدار و خسته کننده، دردی که همیشه همراه است,ANGRY,1
خشمم را نمی‌توانم کنترل کنم و قلبم به سرعت می‌تپد.,ANGRY,1
بی‌امیدی عمیق و زخمی، آشفتگی ناگزیر و خستگی,ANGRY,1
غضبم درونم را به تندی می‌سوزاند.,ANGRY,1
عصبانیت و عدم تحمل,ANGRY,1
آشفتگی روزافزون و بی‌امیدی سنگین، دردهای ناراحت کننده,ANGRY,1
عصبانی هستم که همیشه به تمسخرهای تو طاقت نمی‌آورم.,ANGRY,1
از دست تو عصبانیم,ANGRY,1
تجاوز و خشونت,ANGRY,1
خشونت و نفرت,ANGRY,1
